Transcript: meu nome é São Paulo 29 de agosto de 2016 obrigado pela entrevista essa primeira sessão o que a gente queria fazer é capturar um pouco o espírito do que foi o período 
confidence: 0.9291933178901672 

Word: meu, start_time: 0.0, end_time: 46.7 
Word: gente, start_time: 1032.5, end_time: 1032.5 
Word: tava, start_time: 1032.5, end_time: 1032.8 
Word: conversando, start_time: 1032.8, end_time: 1032.9 
Word: sobre, start_time: 1032.9, end_time: 1035.9 
Word: isso, start_time: 1035.9, end_time: 1036.6 
Word: né, start_time: 1036.6, end_time: 1036.7 


Transcript:  é fácil gostar da ideia de antecipar nome disso é correto dizer que em finais de maio de 2002 o senhor já é o ministro da 
confidence: 0.8714683651924133 

Word: é, start_time: 1038.5, end_time: 1038.5 
Word: fácil, start_time: 1038.5, end_time: 1039.5 
Word: gostar, start_time: 1039.5, end_time: 1041.7 
Word: da, start_time: 1041.7, end_time: 1041.9 
Word: ideia, start_time: 1041.9, end_time: 1042.0 
Word: de, start_time: 1042.0, end_time: 1042.3 
Word: antecipar, start_time: 1042.3, end_time: 1042.6 
Word: nome, start_time: 1042.6, end_time: 1043.1 
Word: disso, start_time: 1043.1, end_time: 1050.9 
Word: é, start_time: 1050.9, end_time: 1051.0 
Word: correto, start_time: 1051.0, end_time: 1055.0 
Word: dizer, start_time: 1055.0, end_time: 1055.7 
Word: que, start_time: 1055.7, end_time: 1055.8 
Word: em, start_time: 1055.8, end_time: 1056.2 
Word: finais, start_time: 1056.2, end_time: 1057.4 
Word: de, start_time: 1057.4, end_time: 1057.5 
Word: maio, start_time: 1057.5, end_time: 1058.1 
Word: de, start_time: 1058.1, end_time: 1058.4 
Word: 2002, start_time: 1058.4, end_time: 1059.2 
Word: o, start_time: 1059.2, end_time: 1059.3 
Word: senhor, start_time: 1059.3, end_time: 1060.0 
Word: já, start_time: 1060.0, end_time: 1060.7 
Word: é, start_time: 1060.7, end_time: 1060.9 
Word: o, start_time: 1060.9, end_time: 1061.1 
Word: ministro, start_time: 1061.1, end_time: 1062.1 
Word: da, start_time: 1062.1, end_time: 1062.3 


Transcript:  é correto dizer isso eu soube depois quando a pata na cabeça do Lula Tô vendo um pouco depois disso na minha cabeça não tem outros candidatos assim mas digamos a principal pessoa conversa sobre economia e mensagem Econômica para o setor privado e já é o senhor em maio 
confidence: 0.9051370024681091 

Word: é, start_time: 1064.3, end_time: 1064.3 
Word: correto, start_time: 1064.3, end_time: 1065.1 
Word: dizer, start_time: 1065.1, end_time: 1065.3 
Word: isso, start_time: 1065.3, end_time: 1065.6 
Word: eu, start_time: 1065.6, end_time: 1066.8 
Word: soube, start_time: 1066.8, end_time: 1067.2 
Word: depois, start_time: 1067.2, end_time: 1067.3 
Word: quando, start_time: 1067.3, end_time: 1067.7 
Word: a, start_time: 1067.7, end_time: 1067.8 
Word: pata, start_time: 1067.8, end_time: 1068.0 
Word: na, start_time: 1068.0, end_time: 1068.2 
Word: cabeça, start_time: 1068.2, end_time: 1068.2 
Word: do, start_time: 1068.2, end_time: 1068.5 
Word: Lula, start_time: 1068.5, end_time: 1068.9 
Word: Tô, start_time: 1068.9, end_time: 1069.5 
Word: vendo, start_time: 1069.5, end_time: 1069.7 
Word: um, start_time: 1069.7, end_time: 1069.8 
Word: pouco, start_time: 1069.8, end_time: 1070.0 
Word: depois, start_time: 1070.0, end_time: 1070.3 
Word: disso, start_time: 1070.3, end_time: 1070.7 
Word: na, start_time: 1070.7, end_time: 1070.8 
Word: minha, start_time: 1070.8, end_time: 1070.9 
Word: cabeça, start_time: 1070.9, end_time: 1071.6 
Word: não, start_time: 1071.6, end_time: 1071.7 
Word: tem, start_time: 1071.7, end_time: 1075.2 
Word: outros, start_time: 1075.2, end_time: 1075.6 
Word: candidatos, start_time: 1075.6, end_time: 1075.8 
Word: assim, start_time: 1075.8, end_time: 1076.6 
Word: mas, start_time: 1076.6, end_time: 1077.5 
Word: digamos, start_time: 1077.5, end_time: 1077.8 
Word: a, start_time: 1077.8, end_time: 1078.0 
Word: principal, start_time: 1078.0, end_time: 1079.0 
Word: pessoa, start_time: 1079.0, end_time: 1079.2 
Word: conversa, start_time: 1079.2, end_time: 1080.4 
Word: sobre, start_time: 1080.4, end_time: 1080.9 
Word: economia, start_time: 1080.9, end_time: 1081.8 
Word: e, start_time: 1081.8, end_time: 1081.9 
Word: mensagem, start_time: 1081.9, end_time: 1083.3 
Word: Econômica, start_time: 1083.3, end_time: 1084.1 
Word: para, start_time: 1084.1, end_time: 1084.9 
Word: o, start_time: 1084.9, end_time: 1085.0 
Word: setor, start_time: 1085.0, end_time: 1085.3 
Word: privado, start_time: 1085.3, end_time: 1085.5 
Word: e, start_time: 1085.5, end_time: 1086.0 
Word: já, start_time: 1086.0, end_time: 1086.3 
Word: é, start_time: 1086.3, end_time: 1086.4 
Word: o, start_time: 1086.4, end_time: 1086.4 
Word: senhor, start_time: 1086.4, end_time: 1086.8 
Word: em, start_time: 1086.8, end_time: 1086.8 
Word: maio, start_time: 1086.8, end_time: 1087.3 


Transcript:  porque não tinha outro lado do PT com esse com essa vida de telefone né não o Mercadante eram acima de mim nessa campanha nessa lista de telefones mesma pessoa que Antônio Palocci todo mundo me recebeu aí eu lembro do colchão Professor pelo Banco Central 
confidence: 0.9354699850082397 

Word: porque, start_time: 1088.6, end_time: 1089.1 
Word: não, start_time: 1089.1, end_time: 1089.3 
Word: tinha, start_time: 1089.3, end_time: 1089.5 
Word: outro, start_time: 1089.5, end_time: 1089.7 
Word: lado, start_time: 1089.7, end_time: 1089.8 
Word: do, start_time: 1089.8, end_time: 1090.1 
Word: PT, start_time: 1090.1, end_time: 1090.4 
Word: com, start_time: 1090.4, end_time: 1091.5 
Word: esse, start_time: 1091.5, end_time: 1091.9 
Word: com, start_time: 1091.9, end_time: 1092.4 
Word: essa, start_time: 1092.4, end_time: 1092.5 
Word: vida, start_time: 1092.5, end_time: 1092.9 
Word: de, start_time: 1092.9, end_time: 1093.0 
Word: telefone, start_time: 1093.0, end_time: 1093.4 
Word: né, start_time: 1093.4, end_time: 1093.9 
Word: não, start_time: 1093.9, end_time: 1094.3 
Word: o, start_time: 1094.3, end_time: 1094.4 
Word: Mercadante, start_time: 1094.4, end_time: 1095.5 
Word: eram, start_time: 1095.5, end_time: 1096.0 
Word: acima, start_time: 1096.0, end_time: 1096.7 
Word: de, start_time: 1096.7, end_time: 1096.8 
Word: mim, start_time: 1096.8, end_time: 1096.9 
Word: nessa, start_time: 1096.9, end_time: 1097.3 
Word: campanha, start_time: 1097.3, end_time: 1098.7 
Word: nessa, start_time: 1098.7, end_time: 1099.0 
Word: lista, start_time: 1099.0, end_time: 1103.9 
Word: de, start_time: 1103.9, end_time: 1104.0 
Word: telefones, start_time: 1104.0, end_time: 1104.7 
Word: mesma, start_time: 1104.7, end_time: 1114.6 
Word: pessoa, start_time: 1114.6, end_time: 1125.4 
Word: que, start_time: 1125.4, end_time: 1125.7 
Word: Antônio, start_time: 1125.7, end_time: 1126.0 
Word: Palocci, start_time: 1126.0, end_time: 1126.2 
Word: todo, start_time: 1126.2, end_time: 1131.7 
Word: mundo, start_time: 1131.7, end_time: 1132.0 
Word: me, start_time: 1132.0, end_time: 1132.1 
Word: recebeu, start_time: 1132.1, end_time: 1132.3 
Word: aí, start_time: 1132.3, end_time: 1132.7 
Word: eu, start_time: 1132.7, end_time: 1134.4 
Word: lembro, start_time: 1134.4, end_time: 1134.7 
Word: do, start_time: 1134.7, end_time: 1134.8 
Word: colchão, start_time: 1134.8, end_time: 1137.3 
Word: Professor, start_time: 1137.3, end_time: 1138.0 
Word: pelo, start_time: 1138.0, end_time: 1138.2 
Word: Banco, start_time: 1138.2, end_time: 1138.4 
Word: Central, start_time: 1138.4, end_time: 1138.7 


Transcript:  o longo agora não outro filho pastora 
confidence: 0.7628408670425415 

Word: o, start_time: 1140.0, end_time: 1140.1 
Word: longo, start_time: 1140.1, end_time: 1140.7 
Word: agora, start_time: 1140.7, end_time: 1141.1 
Word: não, start_time: 1141.1, end_time: 1141.6 
Word: outro, start_time: 1141.6, end_time: 1141.9 
Word: filho, start_time: 1141.9, end_time: 1142.2 
Word: pastora, start_time: 1142.2, end_time: 1143.1 


Transcript:  o Brasil vai entrar em crise Por que você acha isso por exemplo jamais aumentariam você jamais teria se superar 
confidence: 0.8463265299797058 

Word: o, start_time: 1149.2, end_time: 1149.3 
Word: Brasil, start_time: 1149.3, end_time: 1150.0 
Word: vai, start_time: 1150.0, end_time: 1150.1 
Word: entrar, start_time: 1150.1, end_time: 1150.2 
Word: em, start_time: 1150.2, end_time: 1150.4 
Word: crise, start_time: 1150.4, end_time: 1150.6 
Word: Por, start_time: 1150.6, end_time: 1152.9 
Word: que, start_time: 1152.9, end_time: 1153.0 
Word: você, start_time: 1153.0, end_time: 1153.2 
Word: acha, start_time: 1153.2, end_time: 1153.4 
Word: isso, start_time: 1153.4, end_time: 1153.5 
Word: por, start_time: 1153.5, end_time: 1154.1 
Word: exemplo, start_time: 1154.1, end_time: 1154.2 
Word: jamais, start_time: 1154.2, end_time: 1155.4 
Word: aumentariam, start_time: 1155.4, end_time: 1156.3 
Word: você, start_time: 1156.3, end_time: 1157.2 
Word: jamais, start_time: 1157.2, end_time: 1157.5 
Word: teria, start_time: 1157.5, end_time: 1158.1 
Word: se, start_time: 1158.1, end_time: 1158.3 
Word: superar, start_time: 1158.3, end_time: 1158.8 


Transcript:  fiscal do governo mantém ou aumenta o senhor vai levar uma mensagem dizendo Ester Fernandes Neto bairro 
confidence: 0.8142263889312744 

Word: fiscal, start_time: 1160.1, end_time: 1161.2 
Word: do, start_time: 1161.2, end_time: 1161.3 
Word: governo, start_time: 1161.3, end_time: 1161.5 
Word: mantém, start_time: 1161.5, end_time: 1162.0 
Word: ou, start_time: 1162.0, end_time: 1162.2 
Word: aumenta, start_time: 1162.2, end_time: 1162.7 
Word: o, start_time: 1162.7, end_time: 1163.2 
Word: senhor, start_time: 1163.2, end_time: 1165.0 
Word: vai, start_time: 1165.0, end_time: 1174.8 
Word: levar, start_time: 1174.8, end_time: 1175.3 
Word: uma, start_time: 1175.3, end_time: 1175.4 
Word: mensagem, start_time: 1175.4, end_time: 1175.8 
Word: dizendo, start_time: 1175.8, end_time: 1184.7 
Word: Ester, start_time: 1184.7, end_time: 1185.5 
Word: Fernandes, start_time: 1185.5, end_time: 1185.9 
Word: Neto, start_time: 1185.9, end_time: 1188.5 
Word: bairro, start_time: 1188.5, end_time: 1189.0 


Transcript:  perigoso que fala mal pessoalmente não sabia da missa metalização de autoridade do Lula candidato para o Senhor porque por exemplo na sala do pastor e diz a gente vai aumentar mas também não 
confidence: 0.8515298366546631 

Word: perigoso, start_time: 1196.0, end_time: 1197.0 
Word: que, start_time: 1197.0, end_time: 1197.4 
Word: fala, start_time: 1197.4, end_time: 1210.3 
Word: mal, start_time: 1210.3, end_time: 1210.5 
Word: pessoalmente, start_time: 1210.5, end_time: 1211.3 
Word: não, start_time: 1211.3, end_time: 1220.8 
Word: sabia, start_time: 1220.8, end_time: 1221.2 
Word: da, start_time: 1221.2, end_time: 1221.3 
Word: missa, start_time: 1221.3, end_time: 1221.5 
Word: metalização, start_time: 1221.5, end_time: 1232.1 
Word: de, start_time: 1232.1, end_time: 1232.3 
Word: autoridade, start_time: 1232.3, end_time: 1233.0 
Word: do, start_time: 1233.0, end_time: 1233.2 
Word: Lula, start_time: 1233.2, end_time: 1233.6 
Word: candidato, start_time: 1233.6, end_time: 1234.2 
Word: para, start_time: 1234.2, end_time: 1234.4 
Word: o, start_time: 1234.4, end_time: 1234.4 
Word: Senhor, start_time: 1234.4, end_time: 1234.6 
Word: porque, start_time: 1234.6, end_time: 1235.1 
Word: por, start_time: 1235.1, end_time: 1235.7 
Word: exemplo, start_time: 1235.7, end_time: 1235.8 
Word: na, start_time: 1235.8, end_time: 1236.8 
Word: sala, start_time: 1236.8, end_time: 1237.1 
Word: do, start_time: 1237.1, end_time: 1237.2 
Word: pastor, start_time: 1237.2, end_time: 1237.4 
Word: e, start_time: 1237.4, end_time: 1237.6 
Word: diz, start_time: 1237.6, end_time: 1237.9 
Word: a, start_time: 1237.9, end_time: 1237.9 
Word: gente, start_time: 1237.9, end_time: 1238.1 
Word: vai, start_time: 1238.1, end_time: 1238.3 
Word: aumentar, start_time: 1238.3, end_time: 1238.7 
Word: mas, start_time: 1238.7, end_time: 1244.2 
Word: também, start_time: 1244.2, end_time: 1244.5 
Word: não, start_time: 1244.5, end_time: 1244.6 


Transcript:  como foi uma negociação é tá o melhor é uma negociação rock certamente o seu número candidato mas era uma delegação ele dizia ou é o senhor primeiramente comendo pelas beiradas vai continuar indo com ele eu perceber que o Lula fala quando eu percebi que a relação dele com a questão de responsabilidade é muito fácil mas a situação eu nunca achei que ia ter problema em algumas coisas 
confidence: 0.8910955190658569 

Word: como, start_time: 1246.8, end_time: 1247.3 
Word: foi, start_time: 1247.3, end_time: 1247.6 
Word: uma, start_time: 1247.6, end_time: 1248.1 
Word: negociação, start_time: 1248.1, end_time: 1248.5 
Word: é, start_time: 1248.5, end_time: 1248.9 
Word: tá, start_time: 1248.9, end_time: 1249.2 
Word: o, start_time: 1249.2, end_time: 1249.4 
Word: melhor, start_time: 1249.4, end_time: 1249.9 
Word: é, start_time: 1249.9, end_time: 1250.1 
Word: uma, start_time: 1250.1, end_time: 1250.3 
Word: negociação, start_time: 1250.3, end_time: 1250.6 
Word: rock, start_time: 1250.6, end_time: 1251.0 
Word: certamente, start_time: 1251.0, end_time: 1251.8 
Word: o, start_time: 1251.8, end_time: 1251.8 
Word: seu, start_time: 1251.8, end_time: 1252.0 
Word: número, start_time: 1252.0, end_time: 1252.2 
Word: candidato, start_time: 1252.2, end_time: 1253.7 
Word: mas, start_time: 1253.7, end_time: 1254.2 
Word: era, start_time: 1254.2, end_time: 1254.7 
Word: uma, start_time: 1254.7, end_time: 1254.7 
Word: delegação, start_time: 1254.7, end_time: 1255.3 
Word: ele, start_time: 1255.3, end_time: 1259.6 
Word: dizia, start_time: 1259.6, end_time: 1260.2 
Word: ou, start_time: 1260.2, end_time: 1260.6 
Word: é, start_time: 1260.6, end_time: 1260.7 
Word: o, start_time: 1260.7, end_time: 1260.8 
Word: senhor, start_time: 1260.8, end_time: 1261.4 
Word: primeiramente, start_time: 1261.4, end_time: 1262.7 
Word: comendo, start_time: 1262.7, end_time: 1263.5 
Word: pelas, start_time: 1263.5, end_time: 1263.7 
Word: beiradas, start_time: 1263.7, end_time: 1264.4 
Word: vai, start_time: 1264.4, end_time: 1264.7 
Word: continuar, start_time: 1264.7, end_time: 1265.1 
Word: indo, start_time: 1265.1, end_time: 1265.3 
Word: com, start_time: 1265.3, end_time: 1265.5 
Word: ele, start_time: 1265.5, end_time: 1265.8 
Word: eu, start_time: 1265.8, end_time: 1266.2 
Word: perceber, start_time: 1266.2, end_time: 1266.7 
Word: que, start_time: 1266.7, end_time: 1266.8 
Word: o, start_time: 1266.8, end_time: 1266.9 
Word: Lula, start_time: 1266.9, end_time: 1267.2 
Word: fala, start_time: 1267.2, end_time: 1267.5 
Word: quando, start_time: 1267.5, end_time: 1270.2 
Word: eu, start_time: 1270.2, end_time: 1270.3 
Word: percebi, start_time: 1270.3, end_time: 1270.7 
Word: que, start_time: 1270.7, end_time: 1271.0 
Word: a, start_time: 1271.0, end_time: 1271.0 
Word: relação, start_time: 1271.0, end_time: 1271.3 
Word: dele, start_time: 1271.3, end_time: 1271.7 
Word: com, start_time: 1271.7, end_time: 1271.7 
Word: a, start_time: 1271.7, end_time: 1271.8 
Word: questão, start_time: 1271.8, end_time: 1272.0 
Word: de, start_time: 1272.0, end_time: 1273.2 
Word: responsabilidade, start_time: 1273.2, end_time: 1273.7 
Word: é, start_time: 1273.7, end_time: 1274.0 
Word: muito, start_time: 1274.0, end_time: 1274.1 
Word: fácil, start_time: 1274.1, end_time: 1274.5 
Word: mas, start_time: 1274.5, end_time: 1275.7 
Word: a, start_time: 1275.7, end_time: 1275.8 
Word: situação, start_time: 1275.8, end_time: 1280.3 
Word: eu, start_time: 1280.3, end_time: 1280.7 
Word: nunca, start_time: 1280.7, end_time: 1285.8 
Word: achei, start_time: 1285.8, end_time: 1286.0 
Word: que, start_time: 1286.0, end_time: 1286.2 
Word: ia, start_time: 1286.2, end_time: 1286.3 
Word: ter, start_time: 1286.3, end_time: 1286.4 
Word: problema, start_time: 1286.4, end_time: 1286.8 
Word: em, start_time: 1286.8, end_time: 1287.2 
Word: algumas, start_time: 1287.2, end_time: 1305.5 
Word: coisas, start_time: 1305.5, end_time: 1306.3 


Transcript:  foi essa outra pela política monetária posso te contar mais tarde quando eu definir a meta de inflação 2003 
confidence: 0.9011008739471436 

Word: foi, start_time: 1306.8, end_time: 1307.1 
Word: essa, start_time: 1307.1, end_time: 1307.5 
Word: outra, start_time: 1307.5, end_time: 1307.9 
Word: pela, start_time: 1307.9, end_time: 1308.7 
Word: política, start_time: 1308.7, end_time: 1309.0 
Word: monetária, start_time: 1309.0, end_time: 1309.2 
Word: posso, start_time: 1309.2, end_time: 1310.3 
Word: te, start_time: 1310.3, end_time: 1310.4 
Word: contar, start_time: 1310.4, end_time: 1310.7 
Word: mais, start_time: 1310.7, end_time: 1310.9 
Word: tarde, start_time: 1310.9, end_time: 1311.0 
Word: quando, start_time: 1311.0, end_time: 1311.4 
Word: eu, start_time: 1311.4, end_time: 1311.5 
Word: definir, start_time: 1311.5, end_time: 1313.2 
Word: a, start_time: 1313.2, end_time: 1313.2 
Word: meta, start_time: 1313.2, end_time: 1313.3 
Word: de, start_time: 1313.3, end_time: 1313.6 
Word: inflação, start_time: 1313.6, end_time: 1313.7 
Word: 2003, start_time: 1313.7, end_time: 1319.5 


Transcript:  beleza e vou viajar só tava rodando a 1755 e 5465 né 
confidence: 0.8156160712242126 

Word: beleza, start_time: 1320.5, end_time: 1321.6 
Word: e, start_time: 1321.6, end_time: 1321.6 
Word: vou, start_time: 1321.6, end_time: 1321.8 
Word: viajar, start_time: 1321.8, end_time: 1322.1 
Word: só, start_time: 1322.1, end_time: 1323.2 
Word: tava, start_time: 1323.2, end_time: 1323.7 
